Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
291|;1;0,7;0,411764705882353;0,7;0,411764705882353;0,072662830352783;24;24;18;20;20;[L/M]A|[L/M]C|[M]t2t4|[L/M]E|[L/M]R|[L]D|[L]F|[L]B|[M]T|[L/M]S|[L/M]F|[L/M]W|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[L/M]R|[L]T|[L/M]V|[L/M]S|[M]F|[M]t5t3|[M]D|[M]B|
294|;1;0,4;0,166666666666667;0,4;0,166666666666667;0,053606986999512;14;14;8;10;10;[L]B|[L]D|[M]A|[L/M]C|[L/M]AA|[M]t26t28|[M]AC|[L/M]AD|[M]t29t27|[L/M]AB|[L]A|[M]D|[L]AC|[M]B|
290|;1;0,48;0,2;0,48;0,2;0,101940155029297;36;36;23;25;25;[L]AE|[M]A|[L]AE|[M]C|[L/M]AA|[M]t26t28|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[M]AD|[L/M]AE|[L/M]AC|[L]A|[L/M]AD|[L]D|[M]AE|[L/M]AC|[L]AB|[L/M]AD|[L]C|[M]AE|[L]AD|[M]AC|[L]B|[M]AD|[L/M]AE|[L/M]AC|[M]AD|[M]t29t27|[L]AC|[M]AB|[L]AD|[M]D|[L]AD|[M]B|
295|;1;0,461538461538462;0,230769230769231;0,461538461538462;0,230769230769231;0,056461095809937;16;16;9;13;13;[M]A|[L/M]C|[M]t2t4|[M]E|[M]t4t6|[L/M]G|[L/M]K|[L/M]H|[M]t7t5|[L/M]F|[L]B|[M]t5t3|[L/M]D|[L]E|[L]A|[M]B|
297|;1;0,4;0,153846153846154;0,4;0,153846153846154;0,079578876495361;31;30;18;20;20;[L]N|[L/M]A|[L]U|[M]C|[L]S|[M]t2t4|[L]R|[L/M]E|[M]R|[L]E|[M]U|[L]B|[M]S|[L/M]F|[L/M]W|[L/M]Y|[M]Z|[L/M]X|[L]D|[M]E|[L/M]M|[M]O|[M]N|[L/M]F|[L]Z|[M]t5t3|[L]O|[M]D|[L]C|[M]B|
296|;1;0,434782608695652;0,178571428571429;0,434782608695652;0,178571428571429;0,305551052093506;68;66;40;46;46;[M]A|[M]C|[L/M]AA|[M]t26t31|[L/M]AF|[L/M]AH|[L]D|[L/M]AG|[L]AI|[L/M]AJ|[L/M]AF|[L]AL|[M]AI|[L/M]AG|[M]t32t27|[L/M]AB|[L]AP|[M]D|[L/M]AK|[L/M]AM|[L/M]AL|[L]B|[L/M]AO|[M]AR|[L/M]AP|[L/M]C|[M]AA|[L]A|[M]t26t28|[L]C|[M]AC|[L/M]AD|[L]AK|[M]AE|[L]AD|[L/M]AC|[M]AD|[L]AC|[M]t29t27|[L]AO|[M]AB|[L/M]D|[L]AD|[M]AK|[L]C|[M]AM|[L]AA|[M]AL|[L]AC|[M]AO|[L/M]AR|[L]D|[M]AP|[L]AR|[M]C|[L/M]AA|[M]t26t28|[M]AC|[M]AD|[L]AB|[M]t29t27|[L/M]AB|[L]AE|[M]D|[L]AM|[M]B|
299|;1;0,333333333333333;0,133333333333333;0,333333333333333;0,133333333333333;0,088028192520142;34;34;18;24;24;[L]G|[M]A|[L/M]C|[M]t2t4|[L/M]E|[M]t4t6|[L]I|[M]G|[L]B|[M]I|[L/M]H|[L]W|[M]t7t5|[L]Y|[M]F|[L]I|[M]W|[L]E|[M]Y|[L]F|[M]Z|[L/M]X|[L]A|[M]E|[L]Z|[M]t4t6|[L/M]G|[M]I|[L/M]H|[M]t7t5|[L/M]F|[M]t5t3|[L/M]D|[M]B|
298|;1;0,32183908045977;0,112903225806452;0,32183908045977;0,112903225806452;0,78390097618103;140;138;79;87;87;[L/M]A|[M]C|[M]t2t4|[L/M]E|[L]Y|[M]t4t6|[L]Y|[M]G|[L]R|[M]I|[L]W|[M]H|[L]F|[M]L|[L]W|[M]G|[L]C|[M]I|[L]AO|[M]H|[L]Z|[M]L|[L/M]G|[M]I|[L]E|[M]H|[L]E|[M]L|[L]M|[M]G|[L]O|[M]J|[L]P|[M]H|[L]N|[M]t7t5|[L/M]F|[L]U|[M]W|[L/M]Y|[L/M]Z|[L/M]X|[L/M]E|[M]t4t6|[L]M|[M]G|[L]P|[M]J|[L]S|[M]H|[L]W|[M]t7t5|[L]Z|[M]F|[L]H|[M]W|[L/M]Y|[L]X|[L/M]Z|[M]X|[L/M]E|[L]G|[M]R|[L]AB|[M]U|[L]I|[M]S|[L]L|[M]F|[L/M]W|[L/M]Y|[L]AQ|[M]Z|[L/M]X|[L]C|[L]I|[L]AH|[M]E|[L]F|[L/M]M|[M]O|[L/M]N|[L/M]F|[M]W|[L]G|[M]Y|[L]W|[M]Z|[L]H|[M]X|[L/M]E|[L]J|[M]M|[L]H|[M]P|[L]G|[M]N|[L]L|[M]F|[L]G|[M]W|[L]J|[M]Y|[L]H|[M]Z|[L]AF|[M]X|[L]H|[M]E|[L]N|[M]M|[L]L|[M]P|[L]X|[M]N|[L/M]F|[M]t5t3|[L/M]D|[L/M]AK|[L/M]AN|[L/M]AL|[M]AO|[L]Z|[M]AQ|[L/M]AP|[L]X|[M]C|[L/M]AA|[M]t26t31|[M]AF|[L]F|[M]AH|[L/M]AG|[M]t32t27|[L]I|[M]AB|[L/M]D|[L/M]B|
172|;1;0,5;0,222222222222222;0,5;0,222222222222222;0,068180084228516;23;22;14;16;16;[L/M]A|[M]C|[L]AE|[M]AA|[L]AC|[M]t26t28|[L/M]AC|[L]AA|[L/M]AD|[M]AE|[L]C|[M]AC|[L/M]AD|[L]AB|[M]AE|[L/M]AC|[L/M]AD|[M]t29t27|[L]AE|[M]AB|[L/M]D|[L/M]B|
70|;1;0,293103448275862;0,103030303030303;0,293103448275862;0,103030303030303;0,330540180206299;92;91;50;58;58;[L/M]A|[L/M]C|[L]AH|[L]AA|[L]AK|[M]t2t4|[L]AF|[M]E|[L]AC|[M]R|[L]AH|[M]U|[L]AG|[M]S|[L]AB|[M]F|[L]AD|[M]t5t3|[L/M]D|[L/M]AK|[L]C|[M]AM|[L]AP|[M]AL|[L/M]AO|[L]D|[L/M]AQ|[M]AP|[L]U|[M]C|[L/M]AA|[M]t26t31|[L]AC|[M]AF|[L]AP|[M]AH|[L]AE|[M]AG|[L]AD|[M]t32t27|[L]AL|[M]AB|[L]B|[M]D|[L/M]AK|[L]AN|[M]AM|[L/M]AL|[L/M]AO|[M]AQ|[L]AM|[M]AP|[L/M]C|[M]AA|[M]t26t31|[L]AQ|[M]AF|[L]E|[M]AH|[L]AB|[M]AG|[L]C|[M]t32t27|[L]AM|[M]AB|[L]F|[M]D|[L]AP|[M]AK|[L]S|[M]AN|[L/M]AL|[L/M]AO|[L/M]AQ|[M]AP|[L]D|[M]C|[L/M]AA|[M]t26t28|[M]AC|[M]AD|[M]AE|[M]AC|[L]AF|[M]AD|[L]AG|[M]t29t27|[L/M]AB|[L/M]D|[L]R|[M]B|
