Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
10002357|;1;0,210526315789474;0,033898305084746;0,210526315789474;0,033898305084746;0,831212043762207;61;61;46;19;19;[L]01*HOOFD*010|[M]tau*from*tree|[L]04*BPT*005|[M]tau*from*tree|[L/M]01*HOOFD*065*0|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[M]04*BPT*005|[L]01*HOOFD*011|[M]tau*from*tree|[L]01*HOOFD*020|[M]tau*from*tree|[L]02*DRZ*010|[M]tau*from*tree|[L/M]01*HOOFD*065*1|[L]01*HOOFD*015|[L]01*HOOFD*061|[L]01*HOOFD*065*2|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]08*AWB45*005|[L]01*HOOFD*494a|[L]01*HOOFD*490*1a|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]01*HOOFD*195|[L]01*HOOFD*490*4|[L]01*HOOFD*500|[L]01*HOOFD*510*0|[L]01*HOOFD*490*5|[L]01*HOOFD*495|[M]01*HOOFD*090|[L]01*HOOFD*490*5a|[M]tau*from*tree|[L]01*HOOFD*510*1|[M]tau*from*tree|[L/M]01*HOOFD*510*2|[L]01*HOOFD*510*3|[M]01*HOOFD*520|[L]01*HOOFD*510*2a|[M]tau*from*tree|[L]01*HOOFD*510*4|[M]01*HOOFD*800|[L]01*HOOFD*515|[M]01*HOOFD*530|[L/M]01*BB*540|[L]01*BB*775|[L]01*HOOFD*811|[M]tau*from*tree|[L]01*BB*770|[M]tau*from*tree|
10003250,11332862,11490197|;1;0,052631578947369;0,016393442622951;0,052631578947369;0,016393442622951;1,12001919746399;31;31;13;19;19;[M]tau*from*tree|[M]tau*from*tree|[L]01*HOOFD*010|[M]01*HOOFD*110*0|[L]01*HOOFD*011|[M]04*BPT*005|[L]01*HOOFD*020|[M]tau*from*tree|[L]02*DRZ*010|[M]08*AWB45*180|[L]04*BPT*005|[M]tau*from*tree|[L]01*HOOFD*065*0|[M]01*HOOFD*065*1|[L/M]01*HOOFD*090|[M]tau*from*tree|[M]tau*from*tree|[M]01*HOOFD*510*2|[M]01*HOOFD*520|[L]01*HOOFD*110*0|[M]tau*from*tree|[L]01*HOOFD*180|[M]tau*from*tree|[L]01*HOOFD*065*1|[M]01*HOOFD*530|[L]01*HOOFD*015|[M]tau*from*tree|[L]01*HOOFD*061|[M]tau*from*tree|[L]01*HOOFD*065*2|[M]tau*from*tree|
10044776|;1;0,105263157894737;0,03448275862069;0,105263157894737;0,03448275862069;0,518745183944702;30;30;13;19;19;[L]01*HOOFD*011|[M]tau*from*tree|[L]01*HOOFD*020|[M]tau*from*tree|[L]02*DRZ*010|[M]01*HOOFD*065*0|[L/M]04*BPT*005|[M]tau*from*tree|[M]04*BPT*060|[M]tau*from*tree|[L]01*HOOFD*065*0|[M]01*HOOFD*065*1|[L/M]01*HOOFD*090|[M]tau*from*tree|[M]tau*from*tree|[M]tau*from*tree|[L]01*HOOFD*110*0|[M]tau*from*tree|[L]01*HOOFD*180|[M]14*VRIJ*035|[L]01*HOOFD*015|[M]01*HOOFD*800|[L]01*HOOFD*010|[M]01*HOOFD*530|[L]01*HOOFD*065*1|[M]tau*from*tree|[L]01*HOOFD*061|[M]tau*from*tree|[L]01*HOOFD*065*2|[M]01*HOOFD*532|
10069611|;1;0,157894736842105;0,01195219123506;0,157894736842105;0,01195219123506;1,47271394729614;127;127;111;41;19;[L]01*HOOFD*010|[L]01*HOOFD*012|[L]01*HOOFD*020|[L]02*DRZ*010|[L]04*BPT*005|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*0|[L]04*BPT*029|[L]01*HOOFD*015|[L]04*BPT*021|[L]01*HOOFD*065*1|[L]01*HOOFD*030*2|[L]01*HOOFD*065*2|[L]01*HOOFD*065*2|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]08*AWB45*010|[L]08*AWB45*020*0|[L]01*HOOFD*090|[L]08*AWB45*025|[L]08*AWB45*020*1|[L]08*AWB45*020*2|[L]08*AWB45*020*2|[L]08*AWB45*030|[L]08*AWB45*051*0|[L]08*AWB45*040|[L]08*AWB45*045|[L]08*AWB45*040|[L]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*375|[L]01*HOOFD*440*1|[L]01*HOOFD*195|[L]01*HOOFD*440*1a|[L]01*HOOFD*446|[L]01*HOOFD*455|[L]10*UOV*010|[L]10*UOV*050*0|[L]10*UOV*050*1|[L]01*HOOFD*460a|[L]01*HOOFD*460a|[L]01*HOOFD*440*2|[L]01*HOOFD*460|[L]01*HOOFD*459|[L]01*HOOFD*465|[L]01*HOOFD*445|[L]01*HOOFD*450|[L]01*HOOFD*460|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[L]04*BPT*005|[L]04*BPT*020|[M]tau*from*tree|[L]04*BPT*030|[M]tau*from*tree|[L/M]01*HOOFD*065*0|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]08*AWB45*010|[L]08*AWB45*020*0|[L]08*AWB45*030|[L]08*AWB45*051*0|[L]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*446|[L]01*HOOFD*455|[L]10*UOV*010|[L]10*UOV*050*0|[L]01*HOOFD*015|[L]10*UOV*050*2a|[L]08*AWB45*045|[L]08*AWB45*025|[L]01*HOOFD*375|[L]01*HOOFD*459|[L]10*UOV*050*2|[L]10*UOV*050*2a|[L]10*UOV*055|[L]01*HOOFD*445|[L/M]04*BPT*021|[L]01*HOOFD*195|[L]01*HOOFD*465|[L]01*HOOFD*440*1|[L]10*UOV*050*3|[L]01*HOOFD*440*1a|[M]tau*from*tree|[L]04*BPT*029|[M]tau*from*tree|[L]99*NOCODE*02|[M]tau*from*tree|[L/M]01*HOOFD*065*1|[L]10*UOV*050*3|[M]01*HOOFD*090|[L]01*HOOFD*440*2|[M]tau*from*tree|[L]08*AWB45*020*1|[M]tau*from*tree|[L]10*UOV*050*1|[M]tau*from*tree|[L]10*UOV*050*4|[M]tau*from*tree|[L]01*HOOFD*450|[M]14*VRIJ*035|[L]10*UOV*050*2|[M]01*HOOFD*800|[L]10*UOV*030|[M]01*HOOFD*530|[L]10*UOV*030a|[M]01*BB*540|[L]10*UOV*030a|[M]tau*from*tree|[L]10*UOV*030|[M]tau*from*tree|
10089882|;1;0,105263157894737;0,014492753623188;0,105263157894737;0,014492753623188;0,95746898651123;70;70;53;19;19;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[M]tau*from*tree|[L]04*BPT*005|[M]tau*from*tree|[L/M]01*HOOFD*065*0|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]01*HOOFD*015|[L]01*HOOFD*065*1|[L/M]01*HOOFD*061|[L]01*HOOFD*065*2|[L]08*AWB45*010|[L]08*AWB45*020*0|[L]08*AWB45*005|[L]08*AWB45*020*1|[L]08*AWB45*025|[L]08*AWB45*020*2|[L]08*AWB45*040|[L]08*AWB45*030|[L]08*AWB45*051*0|[L]08*AWB45*045|[L]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*375|[L]01*HOOFD*490*1|[L]01*HOOFD*490*1a|[L]01*HOOFD*195|[M]tau*from*tree|[L]01*HOOFD*491|[M]04*BPT*060|[L]01*HOOFD*500|[M]tau*from*tree|[L]01*HOOFD*510*0|[M]01*HOOFD*065*1|[L]01*HOOFD*490*5a|[M]01*HOOFD*090|[L]01*HOOFD*510*3|[M]tau*from*tree|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*510*4|[M]01*HOOFD*510*2|[L]01*HOOFD*515|[M]tau*from*tree|[L]01*HOOFD*510*2a|[M]14*VRIJ*035|[L]01*HOOFD*494a|[M]tau*from*tree|[L]01*HOOFD*490*4|[M]tau*from*tree|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]tau*from*tree|
10090841|;1;0,157894736842105;0,027027027027027;0,157894736842105;0,027027027027027;0,799445867538452;57;57;41;19;19;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[M]tau*from*tree|[L]04*BPT*005|[M]tau*from*tree|[L/M]01*HOOFD*065*0|[L]01*HOOFD*015|[L/M]01*HOOFD*061|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*490*1|[M]tau*from*tree|[L]01*HOOFD*375|[M]tau*from*tree|[L/M]01*HOOFD*065*1|[L]01*HOOFD*490*1a|[L]01*HOOFD*195|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]01*HOOFD*510*0|[L]01*HOOFD*490*5a|[M]01*HOOFD*090|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*494a|[M]tau*from*tree|[L]01*HOOFD*490*4|[M]01*HOOFD*510*2|[L]01*HOOFD*490*5|[M]01*HOOFD*520|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*510*3|[M]01*HOOFD*800|[L]01*HOOFD*510*4|[M]01*HOOFD*530|[L]01*HOOFD*510*2a|[M]tau*from*tree|[L]01*HOOFD*515|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]tau*from*tree|
10127687|;1;0,105263157894737;0,017241379310345;0,105263157894737;0,017241379310345;0,862539052963257;59;59;42;19;19;[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[M]tau*from*tree|[L]01*HOOFD*090|[M]tau*from*tree|[L/M]01*HOOFD*110*0|[L]01*HOOFD*180|[L/M]01*HOOFD*061|[L]01*HOOFD*065*1|[L]01*HOOFD*010|[L]01*HOOFD*015|[L]01*HOOFD*065*2|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*375|[L]01*HOOFD*490*1|[L]01*HOOFD*490*1a|[L]01*HOOFD*195|[M]tau*from*tree|[L]01*HOOFD*491|[M]04*BPT*060|[L]01*HOOFD*500|[M]tau*from*tree|[L]01*HOOFD*510*0|[M]01*HOOFD*065*1|[L]01*HOOFD*495|[M]01*HOOFD*090|[L]01*HOOFD*494a|[M]tau*from*tree|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*490*4|[M]01*HOOFD*510*2|[L]01*HOOFD*490*5a|[M]01*HOOFD*520|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2a|[M]tau*from*tree|[L]01*HOOFD*510*4|[M]01*HOOFD*530|[L]01*HOOFD*510*2|[M]01*BB*540|[L]01*HOOFD*515|[M]tau*from*tree|[L]01*HOOFD*510*3|[M]tau*from*tree|
10143051|;1;0,105263157894737;0,016949152542373;0,105263157894737;0,016949152542373;0,850896835327148;60;60;43;19;19;[L]01*HOOFD*010|[L]01*HOOFD*180|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[M]tau*from*tree|[L]01*HOOFD*090|[M]tau*from*tree|[L/M]01*HOOFD*110*0|[L/M]01*HOOFD*061|[L]01*HOOFD*065*1|[L]01*HOOFD*015|[L]01*HOOFD*065*2|[L]01*HOOFD*491|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]08*AWB45*005|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]99*NOCODE*02|[L]01*HOOFD*490*4|[M]tau*from*tree|[L]01*HOOFD*494a|[M]08*AWB45*180|[L]01*HOOFD*195|[M]tau*from*tree|[L]01*HOOFD*490*1a|[M]01*HOOFD*065*1|[L]01*HOOFD*500|[M]01*HOOFD*090|[L]01*HOOFD*510*0|[M]tau*from*tree|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*510*3|[M]01*HOOFD*510*2|[L]01*HOOFD*510*1|[M]01*HOOFD*520|[L]01*HOOFD*490*5a|[M]14*VRIJ*035|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2a|[M]01*HOOFD*530|[L]01*HOOFD*515|[M]01*BB*540|[L]01*HOOFD*510*4|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*532|
10157678|;1;0,105263157894737;0,014084507042254;0,105263157894737;0,014084507042254;0,955312013626099;72;72;55;19;19;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[M]tau*from*tree|[L]04*BPT*005|[M]tau*from*tree|[L/M]01*HOOFD*065*0|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]01*HOOFD*065*1|[L/M]01*HOOFD*061|[L]01*HOOFD*015|[L]01*HOOFD*065*2|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*375|[L]01*HOOFD*490*1|[L]01*HOOFD*195|[L]06*VD*010|[L]06*VD*020|[L]06*VD*030*2|[L]03*VD*060*0|[L]06*VD*030*1a|[L]06*VD*060*3|[L]06*VD*035|[L]06*VD*030*4|[L]06*VD*060*2a|[L]06*VD*030*5a|[L]06*VD*030*1|[L]06*VD*030*5|[L]06*VD*060*2|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[M]tau*from*tree|[L]01*HOOFD*490*4|[M]08*AWB45*180|[L]01*HOOFD*490*1a|[M]tau*from*tree|[L]01*HOOFD*494a|[M]01*HOOFD*065*1|[L]01*HOOFD*500|[M]01*HOOFD*090|[L]01*HOOFD*510*0|[M]tau*from*tree|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*510*3|[M]01*HOOFD*510*2|[L]01*HOOFD*490*5|[M]01*HOOFD*520|[L]01*HOOFD*515|[M]14*VRIJ*035|[L]01*HOOFD*510*2a|[M]tau*from*tree|[L]01*HOOFD*510*4|[M]01*HOOFD*530|[L]01*HOOFD*490*5a|[M]01*BB*540|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*532|
10158287|;1;0,105263157894737;0,017543859649123;0,105263157894737;0,017543859649123;0,826215028762817;58;58;41;19;19;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*061|[L]01*HOOFD*015|[M]tau*from*tree|[L]01*HOOFD*090|[M]tau*from*tree|[L/M]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[M]01*HOOFD*061|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*490*1a|[M]tau*from*tree|[L]01*HOOFD*375|[M]tau*from*tree|[L/M]01*HOOFD*065*1|[L]01*HOOFD*490*1|[L]01*HOOFD*195|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]01*HOOFD*510*0|[L]01*HOOFD*490*5a|[M]01*HOOFD*090|[L]01*HOOFD*490*4|[M]tau*from*tree|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*494a|[M]01*HOOFD*510*2|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2a|[M]tau*from*tree|[L]01*HOOFD*510*4|[M]tau*from*tree|[L]01*HOOFD*515|[M]01*BB*540|[L]01*HOOFD*510*3|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]tau*from*tree|
