Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
291|;1;0,875;0,636363636363636;0,875;0,636363636363636;0,035019159317017;11;9;8;8;8;[L/M]A|[L]B|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M]B|
294|;1;0,625;0,294117647058823;0,625;0,294117647058823;0,029955863952637;14;11;8;8;8;[L/M]A|[L]D|[M]C|[L/M]E|[L/M]H|[L]B|[L/M]G|[L/M]F|[M]D|[L]C|[M]B|
290|;1;0,5;0,2;0,5;0,2;0,05374002456665;29;27;18;18;18;[L]C|[L/M]A|[L]B|[M]C|[L]O|[L/M]I|[M]K|[L]J|[M]L|[L/M]M|[L]C|[M]J|[L]L|[M]D|[L]K|[M]N|[L]D|[M]O|[L]N|[M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[M]B|
295|;1;0,625;0,294117647058823;0,625;0,294117647058823;0,029253005981445;13;11;8;8;8;[L]C|[M]A|[L]B|[M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L]A|[M]B|
297|;1;0,625;0,294117647058823;0,625;0,294117647058823;0,029033899307251;11;11;8;8;8;[L]B|[M]A|[L/M]C|[M]E|[L/M]G|[L/M]H|[L]E|[L/M]F|[L/M]D|[L]A|[M]B|
296|;1;0,823529411764706;0,538461538461538;0,823529411764706;0,538461538461538;0,044249057769775;22;20;17;17;17;[L/M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]M|[L/M]K|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L]F|[M]H|[L]B|[L/M]G|[M]F|[L/M]D|[L]H|[M]B|
299|;1;0,833333333333333;0,555555555555556;0,833333333333333;0,555555555555556;0,048914909362793;24;21;18;18;18;[L]M|[M]A|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[L/M]M|[L/M]J|[L/M]D|[L]J|[L/M]N|[L/M]O|[L/M]C|[L/M]I|[L/M]L|[L/M]K|[M]M|[L]A|[M]J|[L/M]D|[L/M]B|
298,432|;1;0,875;0,636363636363636;0,875;0,636363636363636;0,031647205352783;10;9;8;8;8;[L/M]A|[L/M]C|[L]G|[L/M]E|[M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B|
172|;1;0,411764705882353;0,148936170212766;0,411764705882353;0,148936170212766;0,048425912857056;27;27;17;17;17;[L/M]A|[L/M]C|[M]I|[L]E|[M]K|[L]G|[M]L|[L]C|[M]M|[L]F|[M]J|[L/M]D|[L/M]N|[L/M]O|[L]H|[L]I|[M]C|[L]M|[M]E|[L]L|[M]G|[L]K|[M]H|[L]J|[M]F|[L/M]D|[L/M]B|
70|;1;0,514285714285714;0,209302325581395;0,514285714285714;0,209302325581395;0,103776931762695;57;52;35;35;35;[L]C|[M]A|[L/M]C|[L/M]I|[L]B|[M]K|[L/M]M|[L/M]L|[L/M]J|[L/M]D|[L]O|[L/M]N|[M]O|[L/M]C|[L/M]I|[L/M]M|[L/M]K|[L/M]L|[L/M]J|[L/M]D|[L/M]N|[L/M]O|[L]G|[M]C|[L]E|[M]I|[L]C|[M]K|[L]F|[M]L|[L]D|[M]M|[L]I|[M]J|[L/M]D|[L]H|[L/M]N|[M]O|[L]A|[M]C|[L]M|[M]E|[L]K|[M]G|[L]L|[M]H|[L]J|[M]F|[L]O|[M]D|[L]K|[M]B|
171,81,273,279,47,406,330,450,84,168|;1;1;1;1;1;0,029169082641602;8;8;8;8;8;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B|
71|;1;0,75;0,428571428571429;0,75;0,428571428571429;0,03332781791687;11;10;8;8;8;[L/M]A|[L/M]C|[L/M]E|[L]D|[L/M]G|[M]H|[L/M]F|[L]H|[M]D|[L/M]B|
170|;1;0,625;0,294117647058823;0,625;0,294117647058823;0,031280994415283;11;11;8;8;8;[L/M]A|[L/M]C|[L/M]E|[L]F|[M]G|[L/M]H|[L]D|[M]F|[L]G|[M]D|[L/M]B|
72|;1;0,875;0,636363636363636;0,875;0,636363636363636;0,025408983230591;9;9;8;8;8;[L/M]A|[L/M]C|[L/M]E|[L/M]G|[M]H|[L/M]F|[L/M]D|[L]H|[L/M]B|
64,63,179,52,30,130,33,382,361,483,117,97,59,459,355,317,229,116,233,125,479,480,264,360,364,467,119,191,111,46|;1;1;1;1;1;0,0276038646698;10;8;8;8;8;[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[L/M]B|
75|;1;0,5;0,2;0,5;0,2;0,160331010818481;54;51;34;34;34;[L/M]A|[L/M]C|[L/M]I|[L]C|[L]H|[M]K|[L]F|[L/M]L|[M]M|[L/M]J|[L/M]D|[L]N|[L/M]N|[L/M]O|[L/M]C|[L]E|[M]I|[L/M]K|[M]L|[L]G|[M]M|[L]F|[M]J|[L/M]D|[L]M|[M]N|[L/M]O|[M]C|[L/M]E|[L/M]H|[L/M]G|[L]M|[M]F|[L/M]D|[L]C|[M]N|[L]B|[M]O|[L]I|[M]C|[L]N|[M]E|[L]L|[M]G|[L]K|[M]H|[L]J|[M]F|[L/M]D|[L]O|[M]B|
73|;1;0,888888888888889;0,666666666666667;0,888888888888889;0,666666666666667;0,029698848724365;12;10;9;9;9;[L]L|[L/M]A|[L/M]C|[L/M]I|[L/M]M|[M]L|[L/M]K|[L/M]J|[L/M]D|[L/M]B|
67|;1;0,606060606060606;0,277777777777778;0,606060606060606;0,277777777777778;0,086683034896851;48;46;33;33;33;[L/M]A|[M]C|[L]N|[M]I|[L]E|[M]K|[L]H|[M]L|[L]G|[M]M|[L]F|[M]J|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L]I|[L]D|[L/M]E|[L]K|[M]G|[L/M]H|[L]M|[L]L|[L]J|[M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L/M]F|[L/M]D|[M]N|[M]O|[L/M]C|[L]O|[M]E|[L/M]G|[M]H|[L/M]F|[L]C|[M]D|[L/M]B|
78|;1;0,916666666666667;0,733333333333333;0,916666666666667;0,733333333333333;0,056257963180542;27;26;24;24;24;[L]C|[L/M]A|[L/M]C|[L/M]E|[L/M]H|[L/M]G|[L]F|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[L/M]C|[L/M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]N|[L/M]O|[M]C|[L/M]E|[L/M]G|[L/M]H|[M]F|[L/M]D|[L/M]B|
