Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
291|;1;0,5;0,238095238095238;0,5;0,238095238095238;0,053696870803833;13;13;8;10;10;[M]A|[L]F|[M]C|[L/M]E|[L]A|[M]t4t8|[L/M]I|[L/M]J|[M]t9t5|[L]C|[M]F|[L/M]D|[L/M]B|
294|;1;0,769230769230769;0,555555555555556;0,769230769230769;0,555555555555556;0,053412914276123;14;14;11;13;13;[L/M]A|[M]C|[L/M]E|[M]t4t8|[L/M]I|[L/M]J|[L/M]K|[L/M]I|[L/M]J|[L]C|[M]t9t5|[L/M]F|[L/M]D|[L/M]B|
290|;1;0,866666666666667;0,619047619047619;0,866666666666667;0,619047619047619;0,059694051742554;22;17;15;15;15;[L]C|[L/M]A|[L]Z|[M]C|[L/M]P|[L/M]R|[L/M]W|[L/M]Y|[L/M]U|[L/M]X|[L/M]T|[L/M]V|[M]Z|[L/M]S|[L/M]Q|[L/M]D|[L/M]B|
295,325,339,278|;1;0,875;0,636363636363636;0,875;0,636363636363636;0,064002990722656;10;9;8;8;8;[L/M]A|[L]E|[L/M]C|[M]E|[L/M]G|[L/M]H|[L/M]F|[L/M]D|[L/M]B|
297|;1;0,866666666666667;0,619047619047619;0,933333333333333;0,777777777777778;0,068269014358521;25;16;15;15;15;[L/M]A|[L/M]C|[L/M]P|[L/M]Y|[L]Q|[L/M]W|[L/M]R|[L/M]X|[L/M]U|[L/M]T|[L/M]V|[L/M]S|[L/M]Z|[M]Q|[L/M]D|[L/M]B|
296|;1;0,8;0,5;0,866666666666667;0,619047619047619;0,069044828414917;25;17;15;15;15;[L/M]A|[L]B|[L/M]C|[L/M]P|[L/M]W|[L/M]X|[L/M]R|[L/M]U|[L]Q|[L/M]Y|[L/M]V|[L/M]Z|[L/M]T|[L/M]S|[M]Q|[L/M]D|[M]B|
299|;1;0,5;0,2;0,5;0,2;0,053915023803711;12;12;8;8;8;[M]A|[L/M]C|[L/M]E|[L/M]G|[L]D|[L]B|[M]H|[L/M]F|[L]A|[M]D|[L]H|[M]B|
298|;1;0,65;0,333333333333333;0,8;0,533333333333333;0,079558849334717;30;23;19;20;20;[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[M]AH|[L/M]AC|[L/M]AJ|[L/M]AD|[L]AB|[L/M]AE|[L/M]AI|[L]B|[L/M]AG|[L/M]AC|[L/M]AD|[L/M]AE|[L/M]AC|[L/M]AD|[M]t29t27|[L]AH|[M]AB|[L/M]D|[M]B|
172|;1;0,428571428571429;0,166666666666667;0,5;0,212121212121212;0,065989971160889;23;20;13;14;14;[L/M]A|[L/M]C|[L/M]AA|[L]AI|[M]AC|[L/M]AD|[L]AB|[L/M]AF|[M]AI|[L/M]AJ|[L/M]AH|[M]AG|[L]D|[M]t29t27|[L]B|[M]AB|[L]AG|[M]D|[L]AC|[M]B|
70|;1;0,882352941176471;0,714285714285714;0,941176470588235;0,888888888888889;0,068766832351685;24;17;16;17;17;[L/M]A|[L/M]C|[L/M]AA|[L/M]AF|[L/M]AC|[L/M]AD|[L/M]AJ|[L/M]AH|[L/M]AE|[L/M]AI|[L/M]AG|[L/M]AC|[L/M]AD|[M]t29t27|[L/M]AB|[L/M]D|[L/M]B|
