Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
291|;1;0,681818181818182;0,357142857142857;0,727272727272727;0,41025641025641;0,177228927612305;70;55;43;44;44;[L]AC|[L/M]A|[L/M]C|[L/M]E|[L/M]X|[L/M]P|[L/M]AE|[L/M]R|[L/M]S|[L/M]Z|[L/M]G|[M]Q|[L/M]L|[L/M]AF|[L/M]N|[L/M]K|[L/M]AB|[L/M]T|[L/M]AA|[M]AD|[M]Z|[L]M|[M]AB|[L/M]H|[M]AA|[L/M]AD|[L/M]V|[L]AB|[L/M]Z|[L/M]U|[L]F|[M]AB|[L]AC|[M]AA|[L/M]O|[L/M]AD|[L]Q|[L/M]Z|[L]AB|[M]AC|[L/M]AA|[L/M]AD|[L/M]Z|[L]AA|[M]AC|[L/M]AA|[L]AD|[M]t26t24|[L]Z|[M]M|[L]AA|[L/M]Y|[M]F|[L/M]D|[L/M]B|
294|;1;0,535714285714286;0,230769230769231;0,535714285714286;0,230769230769231;0,102699041366577;51;40;27;28;28;[L/M]A|[L/M]C|[M]P|[L/M]X|[M]R|[L]P|[M]S|[L/M]E|[L]U|[M]Q|[L/M]AE|[M]L|[L/M]Z|[L/M]N|[L]F|[L/M]G|[L]S|[M]AB|[L]L|[M]J|[L]D|[M]AA|[L/M]T|[M]O|[L/M]AF|[L/M]M|[L]AB|[M]t26t24|[L/M]W|[L]Q|[L]AA|[L/M]H|[L]J|[L/M]Y|[M]U|[L]O|[M]F|[L]R|[M]D|[L/M]B|
290|;1;0,428571428571429;0,162162162162162;0,428571428571429;0,162162162162162;0,107245922088623;51;43;27;28;28;[L/M]A|[L]AE|[M]C|[L]B|[M]P|[L]D|[L/M]X|[M]R|[L]P|[M]S|[L/M]E|[L]U|[M]Q|[L/M]T|[L/M]L|[L]H|[M]G|[L]AF|[M]Z|[L]Q|[M]AC|[L/M]I|[M]AA|[L/M]O|[L]AC|[L/M]N|[M]AE|[L]S|[M]t26t24|[L/M]M|[L]Z|[M]H|[L]AA|[M]AF|[L/M]F|[L/M]W|[L]G|[M]U|[L/M]Y|[L]R|[M]D|[L]C|[M]B|
295|;1;0,607142857142857;0,288135593220339;0,75;0,446808510638298;0,314234018325806;47;34;27;28;28;[L/M]A|[L/M]C|[L/M]X|[M]P|[L/M]E|[L/M]AE|[L/M]G|[L]U|[L/M]L|[L/M]I|[L]F|[L/M]S|[L/M]Z|[L]P|[L/M]R|[L/M]N|[L/M]O|[L/M]H|[L/M]AB|[L/M]AA|[L/M]Q|[M]t26t24|[L/M]T|[L/M]M|[M]AF|[L]B|[M]W|[L/M]Y|[L]AF|[M]U|[L]W|[M]F|[L/M]D|[M]B|
297|;1;0,694444444444444;0,373134328358209;0,777777777777778;0,482758620689655;0,12773585319519;61;43;35;36;36;[L/M]A|[L/M]C|[L/M]P|[L/M]S|[L/M]X|[L/M]R|[L/M]E|[L/M]L|[L/M]G|[L/M]Q|[L/M]I|[M]Z|[L/M]O|[M]AB|[L/M]AE|[L/M]N|[L/M]AF|[L]Z|[L/M]AA|[L/M]M|[L]AC|[M]AD|[L/M]H|[L/M]Z|[L/M]F|[L/M]T|[L]AD|[L/M]AC|[M]AA|[L]U|[M]AD|[L/M]Z|[L]AB|[M]AC|[L/M]AA|[L]AD|[M]t26t24|[L/M]W|[L]AA|[M]U|[L/M]Y|[L/M]D|[L/M]B|
296|;1;0,571428571428571;0,258064516129032;0,642857142857143;0,321428571428571;0,099531888961792;50;37;27;28;28;[L/M]A|[L/M]C|[L]O|[L/M]X|[L/M]P|[L/M]S|[L/M]AE|[L/M]E|[M]G|[L/M]Z|[L/M]R|[L/M]AF|[L/M]L|[M]I|[L/M]N|[L/M]AC|[L/M]Q|[L]Y|[M]AA|[L]M|[M]O|[L]W|[L/M]H|[M]M|[L/M]T|[L]I|[M]W|[L]B|[M]t26t24|[L]AA|[M]Y|[L]G|[L/M]U|[M]F|[L/M]D|[L]F|[M]B|
299|;1;0,785714285714286;0,5;0,821428571428571;0,560975609756098;0,088752031326294;46;32;27;28;28;[L/M]A|[L/M]C|[L/M]E|[L/M]P|[L/M]G|[L]M|[L/M]X|[L/M]S|[L/M]Z|[L/M]R|[L]AA|[M]L|[L/M]J|[L/M]AE|[M]AC|[L/M]AF|[L/M]Q|[L/M]N|[M]AA|[L/M]O|[L]AC|[L/M]H|[M]t26t24|[L/M]T|[L]L|[M]M|[L/M]F|[L/M]V|[L/M]Y|[L/M]U|[L/M]D|[L/M]B|
298|;1;0,5;0,203125;0,596153846153846;0,274336283185841;0,369514942169189;88;72;51;52;52;[L/M]A|[L]AA|[M]C|[L/M]P|[M]R|[L]C|[M]S|[L/M]E|[L/M]L|[L]Z|[L/M]Q|[M]G|[L/M]X|[L]AD|[M]Z|[L]S|[M]AB|[L/M]AE|[M]J|[L]B|[M]N|[L/M]O|[M]AA|[L]R|[M]AD|[L/M]Z|[L/M]M|[M]AB|[L]G|[M]AA|[L]AC|[M]AD|[L/M]AF|[M]Z|[L/M]H|[M]AB|[L/M]AA|[L/M]T|[L/M]F|[L]Z|[L/M]AD|[L/M]W|[L/M]U|[L/M]Z|[L]Y|[L/M]AC|[L]AA|[L]AB|[L/M]AA|[L/M]AD|[L/M]Z|[L]AB|[M]AC|[L/M]AA|[L/M]AD|[L]J|[M]Z|[L/M]AC|[L/M]AA|[L/M]AD|[L/M]Z|[L/M]AC|[L]AD|[L]Z|[M]AA|[L]AB|[M]t26t24|[L]AA|[M]Y|[L/M]D|[L]N|[M]B|
172|;1;0,5;0,205128205128205;0,46875;0,185185185185185;0,116251230239868;59;48;31;32;32;[L/M]A|[L/M]C|[L/M]X|[L]Q|[M]P|[L]AF|[M]R|[L/M]E|[L/M]S|[L]H|[M]Q|[L/M]AE|[L/M]L|[L/M]T|[L]P|[M]Z|[L/M]G|[L/M]AC|[L/M]N|[M]AA|[L/M]J|[L]D|[M]AD|[L]M|[M]Z|[L]AA|[M]AC|[L]R|[M]AA|[L]Z|[M]O|[L]AD|[M]t26t24|[L]F|[M]H|[L/M]W|[L]Z|[M]M|[L]B|[M]AF|[L/M]U|[L]AA|[L/M]Y|[M]F|[L]O|[M]D|[L]AC|[M]B|
70|;1;0,5;0,204545454545455;0,5;0,204545454545455;0,143533945083618;63;53;35;36;36;[L/M]A|[L/M]C|[L/M]P|[L/M]X|[M]R|[L]H|[M]S|[L/M]E|[M]Q|[L/M]AE|[L/M]G|[L/M]L|[L]S|[L/M]Z|[L]R|[M]AB|[L/M]N|[L/M]AF|[L]M|[M]AA|[L]AC|[M]AD|[L/M]K|[L]AA|[M]Z|[L/M]AC|[L]AD|[M]AA|[L/M]T|[L]F|[M]AD|[L]Q|[L/M]Z|[M]AC|[L]B|[M]AA|[L]U|[M]t26t24|[L/M]O|[L]AB|[M]H|[L]AA|[M]M|[L]AD|[M]V|[L]Z|[M]U|[L]AA|[L/M]Y|[M]F|[L/M]D|[L]V|[M]B|
