Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
10061280|;1;0,25;0,017857142857143;0,25;0,017857142857143;0,812030076980591;57;57;51;8;8;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*061|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]01*HOOFD*030*2|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]14*VRIJ*010|[L]01*HOOFD*110*0|[L]01*HOOFD*110*2|[M]tau*start|[L/M]99*NOCODE*02|[L]01*HOOFD*195|[L]01*HOOFD*110*1|[L]01*HOOFD*250*2|[L]01*HOOFD*370|[L]01*HOOFD*490*1|[L]01*HOOFD*250*1|[L]01*HOOFD*375|[L]01*HOOFD*490*1a|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*2|[L]01*HOOFD*510*3|[L]01*HOOFD*510*1|[L]01*HOOFD*510*4|[M]tau*from*tree|[L/M]01*HOOFD*490*4|[L]01*HOOFD*510*2a|[L]01*HOOFD*494a|[M]01*HOOFD*250*2|[L]01*HOOFD*495|[M]tau*from*tree|[L]01*HOOFD*515|[M]tau*from*tree|[L]01*HOOFD*490*5|[M]01*HOOFD*800|
10063988|;1;0,444444444444444;0,020408163265306;0,444444444444444;0,020408163265306;1,16695713996887;100;100;95;9;9;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]01*HOOFD*061|[L]01*HOOFD*030*2|[M]tau*start|[L]01*HOOFD*180|[M]99*NOCODE*02|[L]08*AWB45*005|[M]tau*from*tree|[L/M]08*AWB45*010|[L/M]08*AWB45*020*0|[L]14*VRIJ*010|[L]01*HOOFD*110*0|[L]01*HOOFD*110*1|[L]01*HOOFD*110*2|[L]08*AWB45*020*1|[L]08*AWB45*020*2|[L]10*UOV*050*2a|[L]01*HOOFD*460|[L]01*HOOFD*460a|[L]10*UOV*050*2|[L]10*UOV*030a|[L]10*UOV*030|[L]08*AWB45*030|[L]08*AWB45*040|[L]08*AWB45*051*0|[L]01*HOOFD*193|[L/M]08*AWB45*005|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*446|[L]01*HOOFD*270|[L]01*HOOFD*330|[L]01*HOOFD*455|[L]10*UOV*010|[L]10*UOV*039|[L]10*UOV*050*0|[L]10*UOV*060|[L]11*AH*II*010|[L]13*CRD*010|[L]10*UOV*050*3|[L]01*HOOFD*440*1|[L]01*HOOFD*190*1|[L]01*HOOFD*445|[L]01*HOOFD*465|[L]01*HOOFD*440*1a|[L]01*HOOFD*459|[L]08*AWB45*045|[L]01*HOOFD*490*1|[L]10*UOV*050*1|[L]01*HOOFD*250*2|[L]01*HOOFD*190*2|[L]01*HOOFD*195|[L]01*HOOFD*370|[L]01*HOOFD*440*2|[L]01*HOOFD*375|[L]08*AWB45*025|[L]01*HOOFD*250*1|[L]01*HOOFD*450|[L]10*UOV*050*4|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*495|[L]01*HOOFD*490*5a|[L]01*HOOFD*516a|[L]01*HOOFD*494a|[L]01*HOOFD*510*1|[L]01*HOOFD*490*1a|[L]01*HOOFD*490*4|[L]01*HOOFD*510*2a|[L]01*HOOFD*510*4|[L]01*HOOFD*510*3|[L]01*HOOFD*515|[L]01*HOOFD*490*5|[L]01*HOOFD*516|[L]01*HOOFD*510*2|[L]01*HOOFD*810|[L]01*HOOFD*809|[L]01*HOOFD*809c|[L]01*BB*775|[L]01*HOOFD*815|[M]tau*from*tree|[L]01*HOOFD*814|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*811|[L]01*BB*770|
10065022|;1;0,25;0,058823529411765;0,25;0,058823529411765;0,489924907684326;19;18;12;8;8;[L]01*HOOFD*010|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[M]tau*start|[L]16*LGSV*010|[M]99*NOCODE*02|[L]02*DRZ*010|[M]tau*from*tree|[L/M]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*011|[L/M]01*HOOFD*061|[M]tau*from*tree|[L]01*HOOFD*015|[M]tau*from*tree|[L]01*HOOFD*030*1|[M]tau*from*tree|
10085342|;1;0,375;0,023255813953489;0,375;0,023255813953489;0,908310174942017;66;66;61;8;8;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[M]tau*start|[L]05*EIND*010|[M]99*NOCODE*02|[L]16*LGSV*010|[M]tau*from*tree|[L/M]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*030*1|[L]01*HOOFD*015|[L]01*HOOFD*061|[L]01*HOOFD*030*2|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*110*0|[L]14*VRIJ*010|[L]01*HOOFD*250*1|[L/M]01*HOOFD*110*1|[L]01*HOOFD*370|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]01*HOOFD*490*1a|[L]01*HOOFD*110*2|[L]01*HOOFD*195|[L]01*HOOFD*250*2|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*810|[L]01*HOOFD*515|[L]01*HOOFD*510*2a|[L]01*HOOFD*510*2|[L]01*HOOFD*490*4|[L]01*HOOFD*510*4|[L]01*HOOFD*494a|[L]01*HOOFD*495|[L]01*HOOFD*510*3|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*1|[L]01*HOOFD*490*5|[L]01*BB*540|[L]01*HOOFD*814|[L]01*HOOFD*809c|[M]tau*from*tree|[L]01*HOOFD*809|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*815|[L]01*HOOFD*101b|[L]01*HOOFD*811|[L]01*BB*775|[L]01*BB*770|
10089807|;1;0,375;0,024;0,375;0,024;0,85194993019104;64;64;59;8;8;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[M]tau*start|[L]01*HOOFD*015|[M]99*NOCODE*02|[L]01*HOOFD*061|[M]tau*from*tree|[L/M]01*HOOFD*030*1|[L]01*HOOFD*030*2|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]14*VRIJ*010|[L]01*HOOFD*110*0|[L]01*HOOFD*250*1|[L]01*HOOFD*195|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*375|[L]01*HOOFD*490*1a|[L]01*HOOFD*370|[L/M]01*HOOFD*250*2|[L]01*HOOFD*490*1|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*490*4|[L]01*HOOFD*510*1|[L]01*HOOFD*515|[L]01*HOOFD*490*5a|[L]01*HOOFD*494a|[L]01*HOOFD*510*2|[L]01*HOOFD*510*4|[L]01*HOOFD*495|[L]01*HOOFD*510*3|[L]01*HOOFD*510*2a|[L]01*HOOFD*490*5|[L]01*BB*540|[M]tau*from*tree|[L]01*HOOFD*809|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*814|[L]01*HOOFD*810|[L]01*HOOFD*809c|[L]01*HOOFD*101b|[L]01*BB*775|[L]01*HOOFD*811|[L]01*HOOFD*815|[L]01*BB*770|
10103656|;1;0,444444444444444;0,025641025641026;0,444444444444444;0,025641025641026;1,74929404258728;80;80;75;9;9;[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]01*HOOFD*010|[L]01*HOOFD*015|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*061|[L]01*HOOFD*030*1|[L]01*HOOFD*030*2|[M]tau*start|[L]01*HOOFD*180|[M]99*NOCODE*02|[L]08*AWB45*005|[M]tau*from*tree|[L/M]08*AWB45*010|[L/M]08*AWB45*020*0|[L]01*HOOFD*110*0|[L]14*VRIJ*010|[L]01*HOOFD*110*1|[L]01*HOOFD*110*2|[L]08*AWB45*020*2|[L]08*AWB45*030|[L]08*AWB45*040|[L]08*AWB45*051*0|[L]01*HOOFD*193|[L/M]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]08*AWB45*045|[L]01*HOOFD*195|[L]08*AWB45*020*1|[L]08*AWB45*025|[L]01*HOOFD*190*1|[L]01*HOOFD*190*2|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*375|[L]01*HOOFD*250*2|[L]01*HOOFD*490*1a|[L]01*HOOFD*250*1|[L]01*HOOFD*490*1|[L]01*HOOFD*370|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*510*2|[L]01*HOOFD*495|[L]01*HOOFD*510*4|[L]01*HOOFD*510*1|[L]01*HOOFD*510*3|[L]01*HOOFD*515|[L]01*HOOFD*510*2a|[L]01*HOOFD*494a|[L]01*HOOFD*490*5a|[L]01*HOOFD*490*4|[L]01*HOOFD*490*5|[L]01*BB*540|[M]tau*from*tree|[L]01*HOOFD*811|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*809|[L]01*HOOFD*809c|[L]01*HOOFD*815|[L]01*BB*775|[L]01*HOOFD*101b|[L]01*HOOFD*814|[L]01*HOOFD*810|[L]01*BB*770|
10128082|;1;0,375;0,024;0,375;0,024;0,825473785400391;64;64;59;8;8;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*030*1|[M]tau*start|[L]01*HOOFD*015|[M]99*NOCODE*02|[L]01*HOOFD*061|[M]tau*from*tree|[L/M]01*HOOFD*030*2|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]14*VRIJ*010|[L]01*HOOFD*110*0|[L]01*HOOFD*490*1a|[L]01*HOOFD*195|[L]01*HOOFD*370|[L]01*HOOFD*494a|[L/M]01*HOOFD*250*2|[L]01*HOOFD*490*4|[L]01*HOOFD*490*1|[L]01*HOOFD*250*1|[L]01*HOOFD*375|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*510*3|[L]01*HOOFD*515|[L]01*HOOFD*510*4|[L]01*HOOFD*510*2|[L]01*HOOFD*510*2a|[L]01*HOOFD*490*5|[L]01*HOOFD*495|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*1|[L]01*BB*540|[L]01*HOOFD*101b|[L]01*BB*775|[M]tau*from*tree|[L]01*HOOFD*814|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*809|[L]01*HOOFD*810|[L]01*HOOFD*809c|[L]01*HOOFD*815|[L]01*HOOFD*811|[L]01*BB*770|
10178084|;1;0,333333333333333;0,032258064516129;0,333333333333333;0,032258064516129;0,6930251121521;48;48;42;9;9;[L]01*HOOFD*010|[M]tau*start|[L]01*HOOFD*011|[M]99*NOCODE*02|[L]01*HOOFD*020|[M]tau*from*tree|[L/M]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[L]01*HOOFD*090|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*250*0|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*375|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]01*HOOFD*061|[L]01*HOOFD*490*1|[L]01*HOOFD*195|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]01*HOOFD*500|[L/M]01*HOOFD*532*0|[L]01*HOOFD*510*0|[L]01*HOOFD*494a|[L/M]01*HOOFD*515|[L]01*HOOFD*510*3|[L]01*HOOFD*510*4|[L]01*HOOFD*510*2a|[L]01*HOOFD*490*5a|[L]01*HOOFD*495|[L]01*HOOFD*490*4|[L]01*HOOFD*490*1a|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*800|
10180026|;1;0,25;0,018181818181818;0,25;0,018181818181818;0,7724289894104;56;56;50;8;8;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*065*0|[M]tau*start|[L]01*HOOFD*030*1|[M]99*NOCODE*02|[L]01*HOOFD*061|[M]tau*from*tree|[L/M]01*HOOFD*015|[L]01*HOOFD*030*2|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*180|[L]14*VRIJ*010|[L]01*HOOFD*110*0|[L]01*HOOFD*250*1|[L]01*HOOFD*110*2|[L]01*HOOFD*375|[L]01*HOOFD*110*1|[L]01*HOOFD*370|[L/M]01*HOOFD*250*2|[L]01*HOOFD*490*1|[L]01*HOOFD*195|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*510*1|[L]01*HOOFD*510*2a|[L]01*HOOFD*515|[L]01*HOOFD*490*4|[L]01*HOOFD*495|[L]01*HOOFD*490*1a|[L]01*HOOFD*510*4|[L]01*HOOFD*494a|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*3|[M]tau*from*tree|[L]01*HOOFD*490*5|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*800|
10190750|;1;0,333333333333333;0,019867549668874;0,333333333333333;0,019867549668874;0,92621898651123;77;77;71;9;9;[L]01*HOOFD*010|[L]02*DRZ*010|[L]04*BPT*005|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*0|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]16*LGSV*010|[L]04*BPT*021|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]04*BPT*029|[M]tau*start|[L]01*HOOFD*180|[M]99*NOCODE*02|[L]08*AWB45*005|[M]tau*from*tree|[L/M]08*AWB45*010|[L/M]08*AWB45*020*0|[L]01*HOOFD*110*0|[L]01*HOOFD*110*1|[L]08*AWB45*020*1|[L]01*HOOFD*110*2|[L]08*AWB45*025|[L]08*AWB45*020*2|[L]08*AWB45*040|[L]08*AWB45*051*0|[L/M]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]08*AWB45*030|[L]01*HOOFD*195|[L]08*AWB45*045|[L]01*HOOFD*190*2|[L]01*HOOFD*190*1|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*2|[L]01*HOOFD*330|[L]01*HOOFD*490*1|[L]01*HOOFD*250*2|[L]01*HOOFD*375|[L]01*HOOFD*490*1a|[L]01*HOOFD*370|[L]01*HOOFD*250*1|[L]01*HOOFD*491|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*510*0|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*3|[L]01*HOOFD*495|[L]01*HOOFD*510*1|[L]01*HOOFD*515|[L]01*HOOFD*510*4|[L]01*HOOFD*490*4|[L]01*HOOFD*494a|[L]01*HOOFD*510*2|[L]01*HOOFD*510*2a|[L]01*HOOFD*490*5|[L]01*BB*540|[L]01*BB*775|[L]01*HOOFD*809|[L]01*HOOFD*809c|[M]tau*from*tree|[L]01*HOOFD*101b|[M]tau*from*tree|[L]01*BB*770|[M]01*HOOFD*800|
