Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
291,56,327,325,231,437,88|;1;0,866666666666667;0,764705882352941;0,866666666666667;0,764705882352941;0,14626407623291;18;15;13;15;15;[L/M]A|[L/M]C|[M]t2t31|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]BB|[L/M]AZ|[L/M]AX|[L/M]AV|[L/M]AG|[M]t32t3|[L/M]D|[L/M]B|
294|;1;0,68421052631579;0,448275862068966;0,68421052631579;0,448275862068966;0,276218891143799;21;21;15;19;19;[L/M]A|[L/M]C|[M]t2t67|[L/M]BP|[L/M]BR|[M]t69t75|[L/M]BX|[L]CA|[M]BZ|[L/M]BY|[L/M]CB|[L/M]BX|[L]BZ|[M]CA|[L/M]BY|[M]t76t70|[L/M]BS|[L/M]BQ|[M]t68t3|[L/M]D|[L/M]B|
290|;1;0,642857142857143;0,428571428571429;0,642857142857143;0,428571428571429;0,145916938781738;15;15;10;14;14;[L]BR|[L/M]A|[L/M]C|[M]t2t67|[L/M]BP|[M]BR|[M]t69t80|[L/M]CC|[L/M]CD|[M]t81t70|[L/M]BS|[L/M]BQ|[M]t68t3|[L/M]D|[L/M]B|
295|;1;0,80952380952381;0,62962962962963;0,80952380952381;0,62962962962963;0,193740129470825;26;22;18;21;21;[L/M]A|[L/M]C|[M]t2t67|[L/M]BP|[L/M]CF|[L]B|[L/M]CH|[L/M]CR|[L/M]CM|[L/M]CS|[L/M]CQ|[L/M]CL|[L/M]CO|[L/M]CP|[L/M]CI|[M]t96t84|[L/M]CN|[L/M]CG|[L/M]BQ|[M]t68t3|[L/M]D|[M]B|
297|;1;0,25531914893617;0,083333333333333;0,25531914893617;0,083333333333333;17,6597039699554;395;390;215;235;235;[L/M]A|[L/M]C|[M]t2t67|[L/M]BP|[M]CF|[M]CM|[M]CR|[M]CH|[M]CS|[M]CT|[M]CR|[M]CS|[M]CT|[M]CR|[M]CS|[M]CT|[L]BR|[M]CR|[L]BX|[M]CS|[L]CA|[M]CT|[L]BY|[M]CR|[L]BS|[M]CS|[L]BQ|[M]CJ|[L]CU|[M]CO|[L]DC|[M]CP|[L]DD|[M]CQ|[L]DE|[M]t96t84|[L]DC|[M]CN|[L]DD|[M]CI|[L]DE|[M]CG|[L]DC|[M]BQ|[L]DD|[M]CU|[L]DE|[M]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L]CV|[M]DE|[L]BP|[M]DC|[L]BR|[M]DD|[L]BX|[M]DE|[L]CA|[M]DC|[L]BY|[M]DD|[L]CB|[M]DE|[L]BX|[M]DC|[L]BZ|[M]DD|[L]BY|[M]DE|[L]CB|[M]DC|[L]BX|[M]DD|[L]BZ|[M]DE|[L]BY|[M]DC|[L]CB|[M]DD|[L]BX|[M]DE|[L]CA|[M]DC|[L]BY|[M]DD|[L]CF|[M]DE|[L]CB|[M]DC|[L]BX|[M]DD|[L]CA|[M]t107t99|[L]BY|[M]CV|[L]CB|[M]BP|[L]BX|[M]CF|[L]CA|[M]CM|[L]BY|[M]CR|[L]CB|[M]CH|[L/M]CQ|[L]CA|[M]CS|[L]BY|[M]CK|[L]CB|[M]CO|[L]BX|[M]CP|[L]BZ|[M]t96t84|[L]CB|[M]CN|[L]BX|[M]CI|[L]CA|[M]CG|[L]BY|[M]BQ|[L]BS|[M]CU|[L]BQ|[M]t98t106|[L]CU|[M]DC|[L]CW|[M]DD|[L]CR|[M]t107t99|[L/M]CV|[L/M]BP|[M]CF|[L]BR|[M]CM|[L]BT|[M]CR|[L]BW|[M]CH|[L]BV|[M]CS|[L]BQ|[M]CK|[L]BU|[M]CO|[L]BS|[M]CP|[L]BQ|[M]CQ|[L]CU|[M]t96t84|[L]DC|[M]CN|[L]DD|[M]CI|[L]DE|[M]CG|[L]DC|[M]BQ|[L]DD|[M]CU|[L]DE|[M]t98t106|[L/M]DC|[L/M]DD|[L]DE|[L]DC|[L]DD|[M]t107t99|[L/M]CV|[L/M]BP|[L/M]CF|[L/M]CR|[L/M]CH|[L/M]CM|[L/M]CS|[M]CO|[L/M]CP|[L/M]CL|[L/M]CQ|[M]t96t84|[L]CT|[M]CN|[L/M]CI|[L]CO|[M]CG|[L]CR|[M]BQ|[L]CN|[M]CU|[L]CS|[M]CY|[L]CT|[M]DA|[L]CR|[M]DB|[L]CS|[M]CZ|[L]CG|[M]CV|[L]BQ|[M]BP|[L]CU|[M]BR|[L]CW|[M]t69t75|[L]CX|[M]BX|[L]CV|[M]BZ|[L]BP|[M]BY|[L]BR|[M]CB|[L/M]BX|[L]CY|[L/M]BZ|[L/M]BY|[L]BS|[M]CB|[L]BQ|[M]BX|[L]CU|[M]BZ|[L]DC|[M]BY|[L]DD|[M]CB|[L]DE|[M]BX|[L]DC|[M]BZ|[L]DD|[M]BY|[L]CV|[M]CB|[L]BP|[M]BX|[L]CF|[M]CA|[L]CR|[M]BY|[L]CH|[M]CB|[L]CM|[M]BX|[L]CP|[M]CA|[L]CK|[M]BY|[L]CO|[M]CB|[L]CS|[M]BX|[L]CQ|[M]CA|[L]CI|[M]BY|[L]CN|[M]CB|[L]CG|[M]BX|[L]BQ|[M]CA|[L]CU|[M]BY|[L]CY|[M]CB|[L]DB|[M]BX|[L]DA|[M]CA|[L]CZ|[M]BY|[L]CV|[M]t76t70|[L]BP|[M]BS|[L]CF|[M]BQ|[L]CX|[M]CU|[L]CM|[M]CY|[L]CH|[M]DA|[L]BX|[M]DB|[L]CP|[M]CZ|[L]CS|[M]CV|[L]CJ|[M]BP|[L]CO|[M]BR|[L]CT|[M]t69t75|[L]CI|[M]BX|[L]CR|[M]CA|[L]CN|[M]BY|[L]CS|[M]t76t70|[L]CG|[M]BS|[L/M]BQ|[L/M]CU|[L/M]CW|[L/M]CX|[L/M]CV|[L/M]BP|[L/M]BR|[M]t69t75|[L/M]BX|[L/M]CA|[L/M]BY|[M]t76t70|[L/M]BS|[L/M]BQ|[L/M]CU|[L]DA|[L]DB|[M]CW|[L]CZ|[M]CX|[L/M]CV|[L/M]BP|[M]BR|[M]t69t75|[M]BX|[M]CA|[L/M]BY|[M]t76t70|[M]BS|[L]CM|[M]BQ|[L]CH|[M]CU|[L]CR|[M]CW|[L]CO|[M]CX|[L]CQ|[M]CV|[L]CS|[M]BP|[L]CT|[M]BR|[L]CP|[M]BT|[L]CK|[M]BV|[L]CI|[M]BW|[L]CN|[M]BU|[L]CR|[M]BS|[L]CS|[M]BQ|[L]CG|[M]t68t3|[L/M]D|[L/M]B|
296|;1;0,869565217391304;0,666666666666667;0,869565217391304;0,666666666666667;0,171161890029907;29;25;22;23;23;[L/M]A|[L/M]C|[L/M]E|[L/M]T|[L/M]AB|[L/M]AE|[L/M]V|[L/M]AC|[L/M]Y|[L/M]W|[L/M]AA|[L/M]V|[L]X|[M]Z|[L/M]W|[L/M]AA|[L/M]V|[L]Z|[M]X|[L/M]W|[M]t22t20|[L/M]U|[L/M]F|[L/M]D|[L/M]B|
299|;1;0,666666666666667;0,357142857142857;0,666666666666667;0,357142857142857;0,145026206970215;19;19;14;15;15;[L]W|[M]A|[L/M]C|[L/M]E|[L/M]T|[M]V|[M]Y|[L/M]AB|[L]V|[M]W|[L/M]AE|[L]Y|[L/M]AC|[L]A|[M]t22t20|[L/M]U|[L/M]F|[L/M]D|[L/M]B|
298|;1;0,698630136986301;0,395348837209302;0,698630136986301;0,395348837209302;0,597510099411011;100;90;68;73;73;[L/M]A|[M]C|[L]AR|[M]t2t31|[L/M]AF|[L/M]AH|[L/M]AQ|[L/M]AJ|[L/M]AN|[M]AO|[L]AG|[M]AP|[L]AO|[M]AN|[L]AT|[M]AO|[L/M]AM|[L]AV|[M]AS|[L/M]AL|[M]t40t34|[L]AT|[M]AR|[L/M]AK|[L/M]AI|[M]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L/M]AJ|[L/M]AO|[L]AI|[L]AP|[M]AT|[L/M]AL|[L]C|[M]AM|[L]AN|[M]t40t34|[L/M]AK|[L]AO|[M]AR|[L]AM|[M]AI|[L/M]AG|[L]BJ|[M]BC|[L]AM|[M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AH|[L/M]AN|[L/M]AQ|[L]AS|[L/M]AO|[L/M]AJ|[M]AT|[L/M]AR|[M]AM|[L/M]AL|[L]BC|[M]t40t34|[L/M]AK|[L/M]AI|[L/M]AG|[L/M]BC|[L/M]BJ|[L/M]BK|[L/M]BD|[L/M]AF|[L/M]AU|[L/M]BA|[L/M]AW|[L/M]AY|[L/M]BB|[L/M]AX|[M]AV|[L/M]AG|[L]AR|[M]t32t3|[L/M]D|[L/M]B|
172|;1;0,740740740740741;0,476190476190476;0,722222222222222;0,448275862068966;0,373464822769165;71;63;48;54;54;[L/M]A|[L/M]C|[L]CQ|[M]t2t67|[L/M]BP|[L/M]CF|[M]CM|[M]CR|[L/M]CH|[M]CS|[L/M]CJ|[L]CR|[M]CT|[L]BP|[M]CR|[L/M]CS|[L]CN|[L/M]CI|[L/M]CQ|[L/M]CP|[M]t96t84|[L/M]CO|[L/M]CN|[L/M]CG|[L/M]BQ|[L/M]CU|[M]t98t106|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L/M]DD|[L/M]DE|[L/M]DC|[L]CR|[L/M]DD|[L/M]DE|[L]B|[L/M]DC|[L/M]DD|[M]t107t99|[L/M]CV|[L]CM|[M]BP|[L/M]CF|[L/M]CM|[L/M]CR|[L/M]CH|[L/M]CS|[L/M]CO|[L/M]CJ|[L/M]CI|[M]CQ|[L/M]CP|[L]CT|[M]t96t84|[L]CS|[M]CN|[L/M]CG|[L/M]BQ|[M]t68t3|[L/M]D|[M]B|
70|;1;0,378378378378378;0,14;0,378378378378378;0,14;0,306812047958374;57;57;34;37;37;[L/M]A|[L/M]C|[M]t2t31|[L/M]AF|[M]AH|[M]AQ|[M]AJ|[M]AN|[M]AO|[L]AU|[M]AP|[L]BA|[M]AN|[L]AW|[M]AO|[L]BB|[M]AL|[L]AZ|[M]AT|[L]AX|[M]AM|[L]AV|[M]t40t34|[L/M]AR|[M]AK|[M]AI|[L/M]AG|[L/M]BC|[L/M]BE|[L/M]BI|[L/M]BF|[L/M]BD|[L/M]AF|[M]AU|[L]AH|[M]AW|[L]AN|[M]AZ|[L]AQ|[M]BA|[L]AJ|[M]AX|[L]AO|[M]BB|[L]AT|[M]AV|[L/M]AG|[L]AL|[M]t32t3|[L/M]D|[L]AM|[L]AP|[L]AN|[L]AK|[L]AO|[L]AI|[L/M]B|
