Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
10358444|;1;0,2;0,005714285714286;0,2;0,005714285714286;0,688169956207275;88;88;84;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]01*HOOFD*015|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*030*2|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]01*HOOFD*090|[L]01*HOOFD*130|[L]01*HOOFD*110*1|[L]01*HOOFD*110*2|[L]01*HOOFD*180|[L]08*AWB45*005|[L]08*AWB45*010|[L]08*AWB45*020*2|[L]08*AWB45*020*1|[L]08*AWB45*030|[L]08*AWB45*040|[L]01*HOOFD*190*1|[L]01*HOOFD*190*2|[L]08*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*270|[L]01*HOOFD*195|[L]01*HOOFD*250*1|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*250*2|[L]01*HOOFD*380|[L]01*HOOFD*375|[L]01*HOOFD*440*1|[L]01*HOOFD*440*2|[L]01*HOOFD*445|[L]01*HOOFD*446|[L]10*UOV*010|[L]10*UOV*060|[L]10*UOV*180|[L]10*UOV*210|[L]11*AH*II*010|[L]10*UOV*050*1|[L]10*UOV*190*1|[L]10*UOV*040|[L]01*HOOFD*460|[L]01*HOOFD*465|[L]10*UOV*045|[L]01*HOOFD*490*1|[L]10*UOV*190*2|[L]10*UOV*050*2|[L]10*UOV*035|[L]10*UOV*030|[L]01*BB*630|[L]01*BB*730|[L]01*BB*766|[L]01*BB*630|[M]01*HOOFD*080|[L]01*HOOFD*510*1|[M]01*HOOFD*010|[L]01*HOOFD*510*1|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*BB*755|[L]01*HOOFD*490*4|[L]01*BB*765|[L]01*HOOFD*490*1|[L]01*HOOFD*520|[L]01*HOOFD*490*4|[L]01*HOOFD*520|[L]01*HOOFD*495|[L]01*HOOFD*495|[L]01*HOOFD*490*3|[L]01*HOOFD*510*2|[L]01*HOOFD*530|[L]01*HOOFD*490*3|[L]01*HOOFD*510*2|[L]01*HOOFD*530|[L]01*BB*770|[L]01*HOOFD*810|[M]tau*from*tree|
11269753|;1;0,2;0,006060606060606;0,2;0,006060606060606;0,664647817611694;83;83;79;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]01*HOOFD*030*2|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]01*HOOFD*090|[L]07*OPS*010|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*130|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*270|[L]01*HOOFD*195|[L]01*HOOFD*250*1|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*250*2|[L]01*HOOFD*370|[L]01*HOOFD*375|[L]01*HOOFD*440*1|[L]01*HOOFD*446|[L]01*HOOFD*440*2|[L]01*HOOFD*460|[L]01*HOOFD*445|[L]10*UOV*010|[L]01*HOOFD*465|[L]10*UOV*045|[L]10*UOV*040|[L]10*UOV*050*1|[L]10*UOV*050*2|[L]10*UOV*060|[L]10*UOV*180|[L]10*UOV*030|[L]10*UOV*035|[L]10*UOV*190*1|[L]10*UOV*190*2|[L]10*UOV*210|[L]11*AH*II*010|[L]01*HOOFD*490*1|[L]01*HOOFD*490*4|[L]01*HOOFD*495|[L]01*HOOFD*510*1|[L]01*HOOFD*520|[L]01*BB*630|[L]01*BB*730|[L]01*BB*766|[L]01*BB*755|[L]01*HOOFD*490*1|[L]01*HOOFD*490*4|[L]01*HOOFD*495|[L]01*HOOFD*510*1|[L]01*HOOFD*520|[L]01*BB*630|[M]01*HOOFD*080|[L]01*BB*770|[M]01*HOOFD*010|[L]01*BB*765|[M]tau*from*tree|[L/M]01*HOOFD*820|[L]01*HOOFD*530|[L]01*HOOFD*490*3|[L]01*HOOFD*510*2|[L]01*HOOFD*510*2|[L]01*HOOFD*490*3|[L]01*HOOFD*530|[L]01*HOOFD*810|[M]14*VRIJ*060*3|
11666570|;1;0,2;0,007874015748031;0,2;0,007874015748031;0,561950922012329;65;64;60;5;5;[L]01*HOOFD*010|[L]01*HOOFD*065*2|[L]01*HOOFD*030*2|[L]01*HOOFD*490*5a|[L]01*HOOFD*510*4|[L]01*HOOFD*490*5|[L]01*HOOFD*510*2a|[L]01*HOOFD*510*2|[L]01*HOOFD*810|[L]01*BB*770|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]16*LGSV*010|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*061|[L]01*HOOFD*065*0|[L]01*HOOFD*065*1|[L]01*HOOFD*110*0|[L]01*HOOFD*180|[L]08*AWB45*005|[L]01*HOOFD*195|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]01*HOOFD*250*1|[L]01*HOOFD*250*2|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*375|[L]01*HOOFD*370|[L]13*CRD*010|[L]01*HOOFD*480|[L]01*HOOFD*490*1|[L]01*HOOFD*490*2|[L]01*HOOFD*490*1a|[L]01*HOOFD*490*4|[L]01*HOOFD*491|[L]01*HOOFD*494a|[L]01*HOOFD*500|[L]16*LGSD*010|[L]01*HOOFD*495|[L]01*HOOFD*510*0|[L]01*HOOFD*510*1|[L]01*HOOFD*519|[L]01*HOOFD*515|[L]01*HOOFD*510*3|[L]01*BB*540|[L]01*HOOFD*809|[L]01*BB*775|[L]01*HOOFD*101b|[M]01*HOOFD*195*2|[L]01*HOOFD*815|[M]01*HOOFD*010|[L]01*HOOFD*811|[M]tau*from*tree|[L]01*HOOFD*814|[L/M]01*HOOFD*820|[M]tau*from*tree|
12421232|;1;0;0;0;0;0,446014165878296;45;45;40;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*2|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]01*HOOFD*065*2|[L]01*HOOFD*065*1|[L]07*OPS*010|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]15*NGV*010|[L]01*HOOFD*195|[L]01*HOOFD*250|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*260|[L]01*HOOFD*370|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[M]01*HOOFD*195*2|[L]01*HOOFD*495|[M]01*HOOFD*010|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]tau*from*tree|[L]01*HOOFD*520|[M]tau*from*tree|
12592056|;1;0;0;0;0;0,437756061553955;43;43;38;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*2|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*195|[L]01*HOOFD*250*1|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*250*2|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*375|[L]01*HOOFD*490*1|[L]01*HOOFD*490*4|[L]01*HOOFD*490*3|[M]01*HOOFD*195*2|[L]01*HOOFD*495|[M]01*HOOFD*010|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]tau*from*tree|[L]01*HOOFD*520|[M]14*VRIJ*035|
12610928|;1;0,2;0,01010101010101;0,2;0,01010101010101;0,484967947006226;51;50;46;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*030*1|[L]01*HOOFD*030*2|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]07*OPS*010|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]15*NGV*010|[L]01*HOOFD*195|[L]01*HOOFD*250|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*490*1|[L]01*HOOFD*370|[L]01*HOOFD*375|[L]01*HOOFD*260|[L]01*HOOFD*491|[L]01*HOOFD*490*2|[L]01*HOOFD*495|[L]01*HOOFD*510*2|[L]01*HOOFD*510*1|[L]01*HOOFD*520|[L]01*HOOFD*530|[L]01*HOOFD*810|[M]01*HOOFD*195*2|[L]01*BB*540|[M]01*HOOFD*010|[L]01*BB*770|[M]tau*from*tree|[L]01*BB*765|[L/M]01*HOOFD*820|[M]14*VRIJ*035|
12984815|;1;0;0;0;0;0,446506023406982;43;43;38;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]01*HOOFD*015|[L]05*EIND*010|[L]01*HOOFD*030*1|[L]01*HOOFD*030*2|[L]02*DRZ*010|[L]01*HOOFD*050|[L]04*BPT*005|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*195|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*370|[L]01*HOOFD*375|[L]01*HOOFD*250*1|[L]01*HOOFD*250*2|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*490*1|[L]01*HOOFD*490*4|[L]01*HOOFD*495|[M]01*HOOFD*080|[L]01*HOOFD*510*1|[M]01*HOOFD*010|[L]01*HOOFD*490*3|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*800|[L]01*HOOFD*520|[M]tau*from*tree|
13945854|;1;0,2;0,010309278350516;0,2;0,010309278350516;0,483127117156982;50;49;45;5;5;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*050|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]15*NGV*010|[L]01*HOOFD*195|[L]01*HOOFD*250|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*260|[L]01*HOOFD*370|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*375|[L]01*HOOFD*490*1|[L]01*HOOFD*490*2|[L]01*HOOFD*491|[L]01*HOOFD*495|[L]01*HOOFD*510*1|[L]01*HOOFD*510*2|[L]01*HOOFD*520|[L]01*HOOFD*530|[L]01*HOOFD*810|[M]01*HOOFD*080|[L]01*BB*540|[M]01*HOOFD*010|[L]01*BB*770|[M]tau*from*tree|[L]01*BB*765|[L/M]01*HOOFD*820|[M]14*VRIJ*035|
13946856|;1;0,2;0,00763358778626;0,2;0,00763358778626;0,58416485786438;67;66;62;5;5;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*065*2|[L]06*VD*030*5|[L]06*VD*060*2|[L]01*HOOFD*510*2|[L]01*HOOFD*490*5|[L]01*HOOFD*516|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*061|[L]01*HOOFD*065*1|[L]01*HOOFD*110*1|[L]01*HOOFD*180|[L]01*HOOFD*110*2|[L]08*AWB45*005|[L]01*HOOFD*196|[L]01*HOOFD*200|[L]01*HOOFD*195|[L]01*HOOFD*250*1|[L]01*HOOFD*099|[L]06*VD*010|[L]06*VD*020|[L]06*VD*030*1|[L]06*VD*030*2|[L]01*HOOFD*250*2|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*370|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]06*VD*030*4|[L]06*VD*035|[L]06*VD*060*1|[L]06*VD*060*3|[L]01*HOOFD*490*2|[L]01*HOOFD*490*4|[L]01*HOOFD*491|[L]01*HOOFD*495|[L]01*HOOFD*500|[L]01*HOOFD*510*1|[L]01*HOOFD*510*3|[L]01*HOOFD*510*4|[L]01*HOOFD*515|[L]01*HOOFD*519|[L]01*BB*540|[L]01*HOOFD*810|[L]01*BB*775|[M]01*HOOFD*080|[L]01*BB*770|[M]01*HOOFD*010|[L]01*HOOFD*815|[M]tau*from*tree|[L]01*HOOFD*814|[L/M]01*HOOFD*820|[M]14*VRIJ*035|
13968144|;1;0;0;0;0;0,446752071380615;44;44;39;5;5;[L]01*HOOFD*010|[L]01*HOOFD*011|[L]01*HOOFD*020|[L]03*GBH*005|[L]05*EIND*010|[L]01*HOOFD*015|[L]01*HOOFD*030*2|[L]01*HOOFD*030*1|[L]02*DRZ*010|[L]04*BPT*005|[L]01*HOOFD*050|[L]01*HOOFD*065*1|[L]01*HOOFD*065*2|[L]06*VD*010|[L]01*HOOFD*101|[L]01*HOOFD*110|[L]01*HOOFD*180|[L]01*HOOFD*120|[L]09*AWB45*005|[L]01*HOOFD*200|[L]01*HOOFD*195|[L]01*HOOFD*250*1|[L]01*HOOFD*196|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*250*2|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]11*AH*II*010|[L]01*HOOFD*480|[L]01*HOOFD*490*1|[L]01*HOOFD*375|[L]01*HOOFD*490*4|[L]01*HOOFD*490*3|[L]01*HOOFD*495|[M]01*HOOFD*195*2|[L]01*HOOFD*510*1|[M]01*HOOFD*010|[L]01*HOOFD*510*2|[M]tau*from*tree|[L]01*HOOFD*520|[M]tau*from*tree|[L]01*HOOFD*530|[M]14*VRIJ*035|
