Case_id;Replayed;Model_Fitness_Initial;Alignment_Fitness_Initial;Model_Fitness_Final;Alignment_Fitness_Final;Time;|Alignment| Initial;|Alignment| Final;|Trace|;|Parikh_Trace|;|Model's Move|;Alignment
3004646|;1;0;0;0;0;0,865164995193481;43;43;34;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]08*AWB45*010|[L]08*AWB45*020*1|[L]08*AWB45*030|[L]08*AWB45*170|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[M]tau*split|[L]01*HOOFD*260|[M]tau*from*tree|[L]01*HOOFD*270|[M]01*HOOFD*011|[L]09*AH*I*010|[M]tau*from*tree|[L]01*HOOFD*370|[M]01*HOOFD*010|[L]01*HOOFD*380|[M]01*HOOFD*015|[L]01*HOOFD*430|[M]tau*from*tree|[L]01*HOOFD*470|[M]tau*join|[L]01*HOOFD*480|[M]tau*from*tree|
3007101|;1;0;0;0;0;0,68236780166626;26;26;17;9;9;[L]01*HOOFD*010|[L]01*HOOFD*065*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]08*AWB45*020*2|[M]tau*split|[L]01*HOOFD*100|[M]08*AWB45*051*2|[L]01*HOOFD*110|[M]01*HOOFD*011|[L]01*HOOFD*120|[M]tau*from*tree|[L]01*HOOFD*130|[M]01*HOOFD*010|[L]01*HOOFD*170|[M]01*HOOFD*015|[L]01*HOOFD*200|[M]tau*from*tree|[L]08*AWB45*010|[M]tau*join|[L]08*AWB45*020*1|[M]tau*from*tree|
3018942|;1;0;0;0;0;0,877817153930664;45;45;36;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*100|[L]01*HOOFD*065*2|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*180|[L]01*HOOFD*190*1|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]01*HOOFD*330|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*380|[L]01*HOOFD*430|[M]tau*split|[L]01*HOOFD*470|[M]08*AWB45*051*2|[L]01*HOOFD*480|[M]01*HOOFD*011|[L]05*EIND*010|[M]tau*from*tree|[L]06*VD*010|[M]01*HOOFD*010|[L]01*HOOFD*490*1|[M]01*HOOFD*015|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*490*3|[M]tau*join|[L]01*HOOFD*500|[M]01*HOOFD*210*1|
3025465|;1;0;0;0;0;1,16580009460449;68;68;59;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*065*2|[L]01*HOOFD*100|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*060|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*1|[L]06*VD*010|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*130|[L]01*HOOFD*050|[L]05*EIND*010|[L]01*HOOFD*120|[L]01*HOOFD*180|[L]01*HOOFD*450|[L]01*HOOFD*490*3|[L]01*HOOFD*460|[L]10*UOV*050*2|[L]01*HOOFD*530|[L]01*HOOFD*510*2|[L]01*HOOFD*195*1|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*270|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*375|[L]01*HOOFD*380|[L]01*HOOFD*440*1|[L]01*HOOFD*440*2|[L]01*HOOFD*445|[L]01*HOOFD*451|[L]01*HOOFD*455|[L]01*HOOFD*465|[L]10*UOV*010|[L]10*UOV*040|[L]10*UOV*045|[L]10*UOV*050*1|[L]10*UOV*060|[L]01*HOOFD*470|[L]01*HOOFD*480|[L]01*HOOFD*490*1|[M]tau*split|[L]01*HOOFD*490*2|[M]08*AWB45*051*2|[L]01*HOOFD*500|[M]01*HOOFD*011|[L]01*HOOFD*510*1|[M]tau*from*tree|[L]01*HOOFD*520|[M]01*HOOFD*010|[L]01*BB*630|[M]01*HOOFD*015|[L]01*HOOFD*790|[M]tau*from*tree|[L]01*BB*770|[M]tau*join|[L]10*UOV*030|[M]01*HOOFD*210*1|
3032460|;1;0;0;0;0;0,908689022064209;47;47;38;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*065*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*130|[L]01*HOOFD*190*2|[L]01*HOOFD*100|[L]05*EIND*010|[L]01*HOOFD*120|[L]01*HOOFD*180|[L]01*HOOFD*190*1|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*270|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]09*AH*I*010|[L]01*HOOFD*375|[L]01*HOOFD*370|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]01*HOOFD*470|[L]01*HOOFD*480|[M]tau*split|[L]06*VD*010|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*011|[L]01*HOOFD*490*3|[M]tau*from*tree|[L]01*HOOFD*050|[M]01*HOOFD*010|[L]01*HOOFD*490*1|[M]01*HOOFD*015|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*500|[M]tau*join|[L]01*HOOFD*510*1|[M]tau*from*tree|
3033681|;1;0;0;0;0;1,13405990600586;67;67;58;9;9;[L]01*HOOFD*010|[L]01*HOOFD*100|[L]01*HOOFD*065*2|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]08*AWB45*020*2|[L]06*VD*020*2|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]08*AWB45*010|[L]08*AWB45*020*1|[L]08*AWB45*040|[L]06*VD*070|[L]06*VD*010|[L]06*VD*020*1|[L]06*VD*030|[L]06*VD*040|[L]08*AWB45*030|[L]06*VD*050|[L]06*VD*060|[L]06*VD*100|[L]01*HOOFD*490*3|[L]01*HOOFD*510*2|[L]05*EIND*010|[L]01*HOOFD*110|[L]06*VD*140|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*380|[M]tau*split|[L]01*HOOFD*430|[M]tau*from*tree|[L]01*HOOFD*470|[M]01*HOOFD*011|[L]01*HOOFD*480|[M]tau*from*tree|[L]01*HOOFD*490*1|[M]01*HOOFD*010|[L]01*HOOFD*490*2|[M]01*HOOFD*015|[L]01*HOOFD*500|[M]tau*from*tree|[L]01*HOOFD*510*1|[M]tau*join|[L]01*HOOFD*520|[M]01*HOOFD*210*1|
3034472|;1;0;0;0;0;0,836874008178711;42;42;33;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*100|[L]01*HOOFD*065*2|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]05*EIND*010|[L]06*VD*010|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]09*AH*I*010|[L]01*HOOFD*370|[M]tau*split|[L]01*HOOFD*380|[M]tau*from*tree|[L]01*HOOFD*430|[M]01*HOOFD*011|[L]01*HOOFD*470|[M]tau*from*tree|[L]01*HOOFD*480|[M]01*HOOFD*010|[L]01*HOOFD*490*1|[M]01*HOOFD*015|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*490*3|[M]tau*join|[L]01*HOOFD*500|[M]01*HOOFD*210*1|
3035150|;1;0;0;0;0;0,871946096420288;44;44;35;9;9;[L]01*HOOFD*010|[L]01*HOOFD*065*2|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*100|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]06*VD*010|[L]05*EIND*010|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*380|[L]01*HOOFD*430|[M]tau*split|[L]01*HOOFD*470|[M]08*AWB45*051*2|[L]01*HOOFD*480|[M]01*HOOFD*011|[L]01*HOOFD*490*1|[M]tau*from*tree|[L]01*HOOFD*490*3|[M]01*HOOFD*010|[L]01*HOOFD*510*2|[M]01*HOOFD*015|[L]01*HOOFD*490*2|[M]tau*from*tree|[L]01*HOOFD*500|[M]tau*join|[L]01*HOOFD*510*1|[M]01*HOOFD*210*1|
3036605|;1;0;0;0;0;1,00122308731079;55;55;46;9;9;[L]01*HOOFD*010|[L]01*HOOFD*030*2|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*100|[L]08*AWB45*020*2|[L]01*HOOFD*065*2|[L]08*AWB45*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]05*EIND*010|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]08*AWB45*010|[L]08*AWB45*020*1|[L]08*AWB45*030|[L]08*AWB45*170|[L]06*VD*010|[L]01*HOOFD*490*3|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*380|[M]tau*split|[L]01*HOOFD*430|[M]tau*from*tree|[L]01*HOOFD*470|[M]01*HOOFD*011|[L]01*HOOFD*480|[M]tau*from*tree|[L]01*HOOFD*490*1|[M]01*HOOFD*010|[L]01*HOOFD*490*2|[M]01*HOOFD*015|[L]01*HOOFD*510*2|[M]tau*from*tree|[L]01*HOOFD*500|[M]tau*join|[L]01*HOOFD*510*1|[M]01*HOOFD*210*1|
3041957|;1;0;0;0;0;0,912482023239136;49;49;40;9;9;[L]01*HOOFD*010|[L]01*HOOFD*015|[L]01*HOOFD*020|[L]01*HOOFD*030*1|[L]01*HOOFD*040|[L]01*HOOFD*050|[L]01*HOOFD*060|[L]04*BPT*010|[L]04*BPT*020|[L]04*BPT*030|[L]01*HOOFD*065*1|[L]01*HOOFD*100|[L]01*HOOFD*110|[L]01*HOOFD*120|[L]01*HOOFD*130|[L]01*HOOFD*170|[L]01*HOOFD*200|[L]01*HOOFD*205|[L]01*HOOFD*250|[L]01*HOOFD*260|[L]01*HOOFD*270|[L]09*AH*I*010|[L]01*HOOFD*370|[L]01*HOOFD*380|[L]01*HOOFD*430|[L]01*HOOFD*470|[L]01*HOOFD*480|[L]05*EIND*010|[L]06*VD*010|[L]01*HOOFD*490*1|[L]01*HOOFD*490*2|[L]01*HOOFD*500|[M]tau*split|[L]01*HOOFD*510*1|[M]08*AWB45*051*2|[L]01*HOOFD*520|[M]01*HOOFD*011|[L]01*HOOFD*530|[M]tau*from*tree|[L]01*HOOFD*510*2|[M]01*HOOFD*010|[L]01*HOOFD*490*3|[M]01*HOOFD*015|[L]01*BB*540|[M]tau*from*tree|[L]01*BB*770|[M]tau*join|[L]01*HOOFD*790|[M]01*HOOFD*210*1|
