Result of replaying M6
1,instance_223,[L/M]A|[L]C|[L]AK|[L]E|[L]BO|[L]BH|[L]O|[L/M]AS|[L]BP|[L]BI|[L]G|[L]V|[L]AC|[L]Q|[L/M]AV|[L]W|[L]Y|[L]B|[L]J|[L]BJ|[L/M]U|[L/M]BQ|[L]Z|[L]AA|[L/M]AT|[L]BL|[L]AE|[L/M]R|[L]AL|[L]H|[L]AF|[L]AG|[L]P|[L]AM|[L]BK|[L/M]BR|[L]AD|[L]K|[L]M|[L]AB|[L]N|[L]AJ|[L]L|[L]F|[L]D
2,instance_205,[M-REAL]AS|[L/M]AU|[L]C|[L]AJ|[L]E|[M-REAL]BJ|[M-REAL]S|[L/M]R|[L/M]BH|[L]AL|[L]BO|[L/M]AA|[L]D|[L/M]AS|[L/M]BI|[L]G|[L]F|[L/M]BP|[L]AK|[L/M]A|[L]H|[L/M]AH|[L/M]Y|[L/M]BQ|[L]J|[L/M]V|[L/M]BN|[L/M]AI|[L]K|[L/M]Z|[L]BJ|[L/M]BR|[L]T|[L/M]AT|[L/M]BK|[L/M]W|[L/M]AB|[L]M|[L]AM|[L]N|[L]P|[L]Q|[L]L|[L]O|[L]B|[M-REAL]AU
3,instance_421,[L/M]A|[L]C|[L]AJ|[L]E|[L/M]AA|[L]AL|[L/M]Y|[L/M]BH|[M-REAL]AN|[L/M]AR|[L/M]BI|[L]BO|[M-REAL]BL|[M-REAL]BQ|[M-REAL]V|[L/M]W|[L/M]BK|[M-REAL]V|[L/M]W|[L/M]BP|[L/M]AI|[L/M]BJ|[L/M]Q|[L]G|[L/M]AO|[L/M]V|[L]BL|[L/M]Z|[M-REAL]W|[L/M]V|[L/M]AB|[L/M]S|[L]D|[L]L|[L/M]BR|[L]M|[L/M]AN|[L]AM|[L]K|[L/M]W|[L]N|[L/M]R|[L]X|[L]AK|[L/M]V|[L]BQ|[L]J|[L/M]W|[L]X|[L/M]V|[L/M]AH|[L]F|[L]X|[L]O|[L]H|[L]P|[L]B|[M-REAL]AP|[M-REAL]W
4,instance_241,[L/M]A|[M-REAL]AC|[L/M]AF|[L/M]C|[L/M]AJ|[L/M]E|[L/M]BO|[M-REAL]BP|[L/M]AL|[M-REAL]AN|[M-REAL]S|[L]R|[L/M]BQ|[L]H|[L/M]O|[L]P|[L/M]AA|[L/M]AP|[L/M]BH|[L/M]BI|[L/M]BR|[L]AC|[L/M]G|[L/M]Q|[L/M]V|[L/M]AO|[L/M]J|[M-REAL]H|[M-REAL]Y|[L/M]K|[L/M]BJ|[L/M]Z|[L/M]AN|[L]B|[L/M]BL|[L/M]AE|[L]Y|[L]S|[L/M]W|[L/M]BK|[L/M]AG|[L/M]AM|[M-INVI]t38t36|[L/M]X|[L/M]N|[L/M]M|[L/M]AD|[L/M]AK|[M-REAL]AP|[M-REAL]R|[L/M]L|[L/M]AB|[L/M]V|[L/M]W|[M-INVI]t22t15|[M-REAL]P|[L]BP|[L/M]F|[L/M]D|[M-REAL]B
5,instance_403,[L/M]A|[M-REAL]C|[M-REAL]E|[M-REAL]O|[L]AM|[L/M]G|[L]E|[L/M]Y|[L]BH|[L]F|[L/M]BI|[L/M]AA|[L/M]BP|[L]B|[L/M]AJ|[M-REAL]AS|[L/M]AW|[M-REAL]BH|[M-REAL]BL|[M-REAL]BO|[L/M]BK|[L/M]AC|[L/M]BJ|[L/M]AL|[L/M]I|[L]BM|[L/M]AT|[L/M]AF|[L/M]V|[L/M]AE|[L/M]BQ|[L/M]BR|[M-REAL]AM|[M-REAL]S|[L]R|[L/M]H|[L/M]AG|[L/M]Z|[L]S|[L]C|[L/M]W|[M-INVI]t38t36|[L/M]K|[L/M]AK|[L/M]Q|[M-REAL]S|[L]O|[L/M]AD|[L/M]M|[M-REAL]R|[M-INVI]t22t15|[L/M]N|[L/M]P|[L/M]AB|[L/M]L|[L/M]AS|[M-REAL]F|[L/M]D|[M-REAL]B|[L]BO|[M-REAL]AU
6,instance_250,[L/M]A|[L]C|[L]H|[L]E|[L]V|[L]G|[L]AJ|[L]O|[L/M]BH|[L]BO|[L]Y|[L/M]AX|[M-REAL]AN|[L/M]AQ|[L]AH|[L/M]BP|[L]AL|[L]Q|[M-REAL]BQ|[L/M]BR|[L]I|[L]AI|[L]BE|[L/M]BI|[L/M]BA|[L]BQ|[L/M]W|[L]BJ|[L/M]T|[L/M]AB|[L/M]AY|[L]BN|[M-INVI]t22t15|[L/M]Z|[L]K|[L/M]R|[L/M]N|[L/M]M|[L]AL|[L/M]BK|[L/M]AA|[L]F|[L/M]L|[L/M]P|[M-REAL]F|[M-REAL]AM|[L]AO|[L/M]BC|[L/M]BF|[M-REAL]AC|[M-REAL]BE|[L]AK|[L/M]BG|[L/M]BD|[M-REAL]AO|[L/M]AM|[L/M]AN|[M-INVI]t38t36|[M-REAL]AK|[L]AM|[L/M]D|[L/M]B|[M-REAL]AP
7,instance_412,[L/M]A|[L]AL|[L]C|[L]O|[L]AJ|[L]E|[L]AM|[M-REAL]AU|[M-REAL]AX|[M-REAL]BQ|[M-REAL]S|[L/M]R|[L]BO|[L]G|[L/M]AT|[L/M]BP|[L/M]AA|[L/M]AS|[L/M]BH|[L]Q|[L/M]BR|[L]Y|[L/M]BI|[L/M]BK|[L/M]M|[L/M]AH|[L/M]W|[L]I|[L]T|[L]H|[L]AI|[L]V|[L/M]AV|[L/M]X|[L]BJ|[L/M]AZ|[L]K|[L/M]AB|[L]AL|[L]BN|[L]V|[L]AK|[L/M]Z|[L/M]AM|[L/M]N|[L/M]L|[L]F|[L/M]BC|[L/M]W|[M-INVI]t22t15|[L/M]BG|[L/M]BF|[L/M]BE|[L/M]P|[L/M]BD|[M-REAL]F|[L/M]AY|[L/M]AX|[L]BQ|[M-REAL]AM|[M-INVI]t38t36|[M-REAL]AK|[L/M]D|[L/M]B|[M-REAL]AT|[M-REAL]AZ
8,instance_232,[L/M]A|[L/M]W|[M-REAL]S|[M-REAL]X|[L]D|[L]AJ|[L]C|[L]BO|[L]O|[L]AL|[L/M]AN|[L/M]AA|[L/M]BH|[L]G|[L]V|[L/M]BP|[L]Q|[L/M]BI|[L/M]AH|[L/M]Z|[L/M]BQ|[L]AL|[L/M]AQ|[L]J|[L/M]W|[L/M]BR|[L]AI|[L]F|[L/M]X|[M-REAL]AN|[M-REAL]W|[L]BG|[L]H|[L]BJ|[L/M]AO|[L]BN|[L/M]AB|[L/M]AQ|[L]L|[L]K|[L/M]AM|[L]V|[M-INVI]t22t15|[L/M]M|[L]BE|[L/M]BK|[L/M]BC|[M-REAL]BE|[M-REAL]BG|[L/M]R|[L]E|[L/M]P|[L/M]N|[L/M]BF|[L]Y|[L/M]BD|[L/M]AN|[L]T|[M-REAL]L|[M-REAL]F|[L/M]AO|[L/M]AM|[M-INVI]t38t36|[L/M]AK|[M-REAL]D|[L/M]B|[M-REAL]AP
9,instance_214,[M-REAL]A|[L]AB|[L/M]C|[L]AR|[L/M]E|[L/M]AJ|[L/M]BH|[L/M]O|[L/M]BI|[L]AM|[L/M]AL|[L/M]AA|[L/M]BO|[L/M]AN|[M-REAL]AP|[L]I|[L/M]Y|[L/M]V|[L/M]BP|[L/M]BJ|[L/M]AH|[L]M|[L/M]Q|[L/M]Z|[L/M]BL|[L/M]BQ|[L/M]AI|[M-REAL]AB|[L/M]AO|[L/M]G|[M-REAL]I|[L/M]W|[L/M]H|[M-REAL]AM|[M-INVI]t38t36|[L]D|[L/M]BK|[L/M]T|[L]A|[L]F|[L/M]BR|[M-INVI]t22t15|[L/M]K|[L/M]R|[L/M]N|[M-REAL]M|[L/M]AK|[L/M]L|[L/M]P|[M-REAL]F|[M-REAL]D|[L/M]B
10,instance_430,[L/M]A|[L/M]C|[L/M]AJ|[L/M]E|[L]D|[L/M]BH|[L]H|[L/M]AA|[L/M]AL|[L/M]BI|[L/M]BO|[L/M]O|[M-REAL]BJ|[L/M]BP|[L]J|[L/M]AX|[L/M]Q|[L/M]AH|[L/M]V|[L/M]BQ|[L/M]Y|[L/M]G|[M-REAL]I|[L/M]AI|[L/M]BB|[L/M]W|[L/M]Z|[L/M]S|[L/M]BN|[M-REAL]H|[L/M]BR|[M-REAL]AY|[L/M]K|[L/M]AB|[L/M]X|[L/M]BK|[L/M]N|[L/M]R|[L/M]AM|[L/M]M|[L/M]V|[L/M]L|[L]AY|[L/M]W|[M-INVI]t22t15|[M-INVI]t38t36|[L/M]AK|[L/M]P|[L/M]F|[M-REAL]D|[L]BJ|[L/M]B
